booker_id,property_id,room_nights,price_per_night,checkin_day,for_business,status,review_score
75a070540797bd438e53e87da4fb6537e14f1704,4537,2,105.52120264694022,mon,FALSE,cancelled,NA
5fa96a22bfd6e3c07795b6c8ea36599237ce6c01,3145,2,129.4329515859458,wed,TRUE,cancelled,NA
3e5f5bd2bb72573f6d98cc1360bbfee9a60bca88,3278,7,110.82812589585753,sat,FALSE,stayed,6.462044528054557
718a97f61cbc17043cff1c8a46ecce46c0d7d9b8,4395,1,136.77717636939718,fri,FALSE,cancelled,NA
b7377cfebdedfaa70a2b333e7cec000457a23efe,2140,1,109.38228683666678,sat,FALSE,stayed,9.002677237121762
acd70698ba22fde62804d3e4bc9c06bb0694066b,3634,1,189.8416798003473,sun,FALSE,cancelled,NA
0a24577fe857ed13e9dc6ade787c15122722785d,3248,6,93.21939721588696,sun,FALSE,cancelled,NA
a7545eefe9c881ff046228eabc86e356261b8348,2254,2,146.5248249278492,sat,FALSE,stayed,8.960013909844216
5d93e027013185b1e01bb1e0c96400b96587ba9d,5126,4,119.94081283520016,fri,FALSE,stayed,NA
6b699a91ea830554008ab593909898da0a6ef647,4189,2,114.02999227432463,fri,FALSE,cancelled,NA
cb88abc61bc9cbfbf301c7d09092895a22f5d065,4599,5,86.14259455656234,fri,FALSE,stayed,8.014842015242378
4227a107080b5f38b08037286a7d8b0de0d62bb8,1689,2,98.25335590378462,sat,FALSE,stayed,7.070874370625809
d652f5c65407bbf13c1cec8b0f0a7d931f1cf696,3650,4,91.0026580887279,wed,FALSE,cancelled,NA
2d7c911a3c53436b47b941cc26f2e4b2b9ada396,4728,1,188.96236982476333,mon,FALSE,stayed,8.187709392241583
1f196b919cef14684b5fcc437a1734392b37f39d,2637,5,97.27049021868606,sun,FALSE,cancelled,NA
389d96bc7a7caa3ac2ba357119253f493bb1b0d4,4038,3,98.31192841908876,thu,FALSE,cancelled,NA
69383b008e0db0a6efcbc3d8ea90d2c7ace6edc4,1826,5,90.02350879035824,wed,FALSE,cancelled,NA
42f2b007832982d4ae9e19c2b54ee3d0f6afdc44,3508,2,112.3975143633453,sun,FALSE,cancelled,NA
d5fccdd3e9e9f0b9c39205f35a0e4b95212ce4bb,3931,5,100.12880356312732,wed,FALSE,stayed,8.062674892649781
bd31e343b01cbfe1be64a2a87794b198e5a202a4,1041,4,133.5250138256327,mon,FALSE,cancelled,NA
5451d6ecf284d47bdf5de26eb840ab6ca85d8d2b,1022,7,93.14622126110147,fri,FALSE,stayed,8.403900194420789
4b34b6a01060df773dd4ff4dd56cf31f2b05a68a,2254,3,119.73603975336958,fri,FALSE,stayed,6.870226035737415
95bb6f3a569b9ad176491f5dab1cce2b5423dc84,1018,5,93.52992159120788,fri,FALSE,stayed,8.060100746045894
d72db2030cc426f0f3e308942d2a4306f1c723a2,2387,2,103.16076190493054,sun,FALSE,stayed,8.936111932721817
b6f377d245b711c4fc66739473dd9b3ba8f0e52b,4140,3,98.10869498315519,fri,FALSE,stayed,8.141146325630357
2383cfcd5e72a99e7fe6596b18424e687705febb,1074,4,95.33051136922553,fri,FALSE,stayed,7.547347208119782
b7d17c5ebaf5a4e0d0d72ed2dc58dfcd841a482c,3073,2,126.90996074420563,sun,FALSE,stayed,6.885023181244181
acd70698ba22fde62804d3e4bc9c06bb0694066b,4464,3,87.24290178635302,sun,FALSE,stayed,8.357632122853978
23d0cd1af3e6e46f57e4c477388f6c64eb43284e,4501,2,101.08323652233251,mon,FALSE,stayed,7.424208597113898
ed61d20b9b008ebe004300013edf8cd1cab0f0ee,1110,2,116.93041946267806,fri,FALSE,cancelled,NA
79b8f9364dee5878b7d1163f53e90ee1805dd411,5068,1,182.25830648228114,wed,FALSE,cancelled,NA
46facfb3169e81afc683c79efb65247430df0864,3513,6,109.07330860870492,sun,FALSE,stayed,5.753003250692064
464dee9c8a277cc2c776cbd9250495b89627272f,3559,7,79.51767711438599,sun,FALSE,stayed,NA
33cd2c22467235416da0b8c1f49fe93f5d43aa63,1970,2,116.11546305950397,fri,TRUE,stayed,8.420686578708349
e3a856e7078c4feabdc796c3e3af38afe9ea4ed6,1390,3,102.19844566075214,fri,TRUE,stayed,NA
a5a1ab5b5eed25192b113e59e47849291710a001,3559,2,84.55956363031663,sun,FALSE,stayed,8.497099582117045
ac69000b968f631e4df0c39c6e8cb173f9469810,2116,4,129.04878613547524,wed,FALSE,stayed,6.7096432850761705
e361691605fc324d2a1c211ba24989af3fb3eedc,2296,5,109.88952024825987,wed,FALSE,stayed,7.85751124289459
05d80056c3059c3e39557244d86a364497230929,2538,6,113.99838626542348,sat,FALSE,stayed,NA
ae8cc70af39298496e9e4e2001179471fd58fe33,3903,2,109.65237736784538,fri,FALSE,stayed,8.34070215718997
33cafacfd75fcd26c749236ba4e3b00e75316fb1,1398,6,79.75209970458066,sat,FALSE,stayed,7.114954355216354
92fae90dff0f6cdeaebda80bd1a50430485fad95,4107,2,154.820785910066,fri,FALSE,cancelled,NA
1e86e317ac9f57f98f0fda7b7895b41c638810da,4888,3,114.08276715818843,sat,FALSE,cancelled,NA
58612375a8062ea709660cdbf24db9c4cc1891e2,4941,5,92.69867129871812,sat,FALSE,cancelled,NA
fe42cc1bf396a86342f24d940e18f419d9cb02be,4994,3,93.89705589261212,thu,FALSE,stayed,NA
43c99c8a0fe9a69bdfe5747fcf66b897814fb0ff,4384,4,106.69600757344864,fri,FALSE,cancelled,NA
6ba64f173c93ec774b37f9b6f16523807109bab6,2008,2,107.06688025914976,mon,FALSE,stayed,7.922564538501467
66f90d453416cf160173b464e220c619d54a7f6b,4708,6,68.24564002091795,mon,FALSE,stayed,7.00384317311683
d708a4eddb1f453c38b1c5a4fbd6aa5c2bad19f0,2032,2,102.24902232217852,sun,FALSE,stayed,6.928783335627839
54f4db852d3cc1265af0488cb7bb6c8f85f37984,1054,2,110.92132659469097,fri,FALSE,stayed,8.474495646726556
feb9cbdbade122eb3c279f071b11f1776787a875,2501,2,142.90988199043312,sat,FALSE,stayed,7.731902721264328
39bd36f921825c97fed54f8da54d183ee0a25a1d,1414,1,131.06981273115827,sun,FALSE,stayed,8.34491505080932
ed2c52bfd2201076bb5fba4fbda5c7662905d977,1735,2,104.73660976628896,fri,FALSE,stayed,7.309017654084677
61ef31a01e60f52d2e2c26b69e8ffeaa3718d6ff,1320,7,84.471625030231,sat,FALSE,stayed,NA
4eba1c66d68a9e76da1e3ba2b3346355246f987a,3706,3,124.97115538274575,mon,FALSE,stayed,8.110291846512546
32b11199508e1c2b5fbf0263171c15b971e29d11,4030,8,77.90140696444855,thu,FALSE,stayed,7.425831921546655
6048ce0614a59243f4ccddfa305025ade75d9886,3175,2,110.2774738502209,fri,FALSE,stayed,5.176968078522991
8e04d900707716fea2c25af3245df43546add9ff,2407,1,194.66733536085724,wed,FALSE,stayed,8.110889661527102
10f3c3b927e496a906f43d2ddf4679fb790d2d06,4342,2,94.9581644129688,sat,FALSE,stayed,7.134691507882875
e3ed3fc9a8984f608fdf77869f697063c03c08ad,4738,2,125.86337925885272,mon,FALSE,stayed,7.163616782567931
94f36fbec701097e910fe2658df68c16d8f5a14c,2486,5,111.53456201278775,thu,FALSE,stayed,8.010933696475732
bc0c771da84f1eca7debac4683a00e680508f9e3,4201,6,93.6398987222546,sun,FALSE,cancelled,NA
021652afe96a4ddef7f6354d15fa62881facc016,3227,5,113.57072035005044,tue,FALSE,stayed,NA
5654c244ba1bfebdb3c8a9be310737046336383b,4919,2,114.28192097687952,sun,FALSE,cancelled,NA
ea9500e63ea54b95f3410d93182b84d5992aaa47,5005,2,123.40922551031665,sat,FALSE,stayed,NA
d0a97f48f7ee7e45f5ce48437ac92259dc48472e,2025,5,108.3688704543068,sat,FALSE,cancelled,NA
5cb29ba38c008b805015e6d5076612474651492b,1678,5,80.2955259896336,fri,TRUE,stayed,6.855619150680081
ddf9f2f85dddbc314484ef6e1fc3e8a00dcc7bd2,2613,4,110.03008662660085,sun,FALSE,stayed,7.144147178534052
b901184a2d3f2611c6d2509332b1f61feffc11cf,3214,5,86.69671104837586,sat,FALSE,stayed,8.293524167565106
b281c4a860ace8970485798feb400169870bfd76,2567,2,96.4191099860176,sun,TRUE,stayed,8.946472468419708
2913cde56ef0b6a53f336762f60d1b38dd24974a,4057,6,90.21926823184792,fri,FALSE,stayed,NA
04431c792700b2abf334cbe6158d7a1ad81280e8,4495,1,157.09159812137304,fri,FALSE,cancelled,NA
4e35b6fbd41b12ba341ab4cbce159422ae657cd8,4017,2,110.0175308033404,thu,FALSE,stayed,7.798624439220099
00a9fe869e718be9251a2ff4ebdaf7cae8e5cf51,3094,2,106.86313585477154,sun,FALSE,cancelled,NA
bb2451edee96c50cf9df919bd7fc35ccfe5f8d20,4062,3,101.73310204677871,tue,FALSE,stayed,6.079600200634705
bf99846c30f7dfe0aa73864d09931062d291ec2f,2281,3,93.16066892123581,mon,FALSE,stayed,7.44303756856762
23d0cd1af3e6e46f57e4c477388f6c64eb43284e,3692,5,94.76308490927823,sat,FALSE,stayed,NA
1d07f5671372fd3342841e002afe14b80b2dd2d5,2488,4,121.66875686172247,thu,FALSE,cancelled,NA
010a451e25ec4186ad1ad3f633282ea06502cdae,1590,2,142.93030467918666,fri,FALSE,stayed,8.230769181980826
a70f6739c7c18ca4467d32b9ef2652d3d0ddd2d4,3222,5,105.41749863008054,sat,FALSE,stayed,8.272839014207808
c30ceb4833d839f5c2baf26e0f350f4a48661398,4516,2,116.99635262839783,tue,FALSE,cancelled,NA
57f9b668a149b30cd9df991685d45de18eef4936,2236,4,97.06637309842273,sat,FALSE,cancelled,NA
2abd72fa0ad8e6dd59e1bd966e541010a3718b49,4417,2,141.42423101676647,fri,TRUE,stayed,7.051298797317719
1dc5c3be5160ed35d9cc9bcabce5900e9b2ba79c,3197,3,94.23815887718081,wed,FALSE,stayed,6.447739794849715
2252568130e50384f27e8eb61b12ec0205cb8c60,3798,4,105.59233582068848,tue,FALSE,stayed,7.274495200391833
4fe77b6886d28269a660be30527b9f99e2364009,2440,2,123.50683819906226,wed,TRUE,stayed,8.89513035186268
c464529d86b64e98c4c38735d474ff4ab4870bb6,4991,2,128.27705734282563,fri,FALSE,stayed,8.246146827332636
4e4cb70167e2ff4d153a0eaa367047bf6bf348d7,1632,3,109.03762323033567,thu,FALSE,cancelled,NA
fe30fe0e7249130f3fbf1e52b7940faf04974a1b,4689,6,99.83995761538874,sat,FALSE,stayed,5.258931373219177
3e401e941bd400b174ed797ec150f5d0e7c55699,4698,9,86.03912129233957,sat,FALSE,cancelled,NA
ebafaed9d0da08f884fc5aa8d7d6d8d37733b571,1980,1,132.38438242188855,tue,FALSE,stayed,7.937639993378295
c8f7a4850897642d650811c197733f44d4e0e29d,1583,7,83.31259658356922,wed,FALSE,cancelled,NA
2e65b88b7d8b829fa89494b7fa8aceccbeeaa31c,2565,4,100.81083878867345,sat,TRUE,stayed,NA
11f6b42f3d098209a44b24676af05615be1b1b2d,3634,7,98.10976466021314,fri,FALSE,cancelled,NA
bd179017d3694821484bea7fbf3380a410f93730,4474,1,117.74578300924563,sat,FALSE,stayed,7.4415469363108695
16c38f360a0620eac218d8ebc216b006d6c76e31,3529,1,146.28292474047447,fri,TRUE,cancelled,NA
5b06d20811c36390d2f381af7ec3dbabd9553a07,4570,4,119.70368680618509,thu,FALSE,stayed,9.34744829827417
d45a178af9d79a40587e99a21257a4fc6169ba7c,4876,5,95.74208712491385,sun,FALSE,stayed,5.71516265532493
51293706b5dcf55402097e4d1c29f3899dd78cb6,3788,4,111.56209012807705,wed,FALSE,stayed,7.965844956591642
2e1f7221acf466417b0a60458630a3b93f0b8230,1339,4,97.81205995839528,tue,FALSE,stayed,5.87256363247379
704287bca7d09b8731f22b300d907d4e5ca69ba4,2076,1,128.35156148087563,wed,FALSE,cancelled,NA
6729c01643e11b0e6f4003b7cbd02a95876ad129,4529,3,107.20705429241725,fri,FALSE,cancelled,NA
ca60f1b55ebd8e1eaebe456c6e203358175a96f0,2086,5,119.52176277714959,fri,FALSE,cancelled,NA
22ccb03548f7000ebb944f0f8d9cc5d5d1b750d0,2965,3,78.7663356929781,wed,FALSE,stayed,NA
f8d55ad2580dab199b5842d1039695de5a8b3676,3229,5,81.61371719681944,mon,FALSE,stayed,8.541771393294788
9cfbd026d9c52e791b85579a6a1696b3b8185deb,4231,4,95.37762157317059,tue,FALSE,stayed,6.277201042757655
cfabff5356cd2153f73209f9696cfaa43353ce8b,5034,2,153.7456592948026,fri,FALSE,cancelled,NA
1fe482c6ff3470fdd2f8bed201f79ff88b3ed5fd,3098,6,110.09422205052145,sun,FALSE,stayed,NA
cafb4bd7d6503b16d0b8448ddd6db676b62c86da,3388,2,116.72356840805092,sun,FALSE,cancelled,NA
31ee2f0a768ca1b3628c91bf641062e69dbedd7e,1639,5,105.15144145836925,mon,FALSE,stayed,8.956181413355127
b63916c0b880f0d4d31e5718698fa4061ebc9734,1382,2,147.62041362942523,sat,FALSE,stayed,8.501076454085386
65df3a7f1bdf49593cc659b9827ad9fa82e4bce5,3219,5,99.98297759851873,fri,FALSE,stayed,7.187679184449137
bde6fe97c135036ac3c16800d561f88fa0ba09f2,3068,4,79.75229310564414,sun,FALSE,stayed,7.9723966126338865
0d8b0d5976a1e6934e95a65470295171b406d619,4281,4,103.4044357608714,mon,TRUE,stayed,NA
24583aa5ad19826425d64dc99f220b92a6606604,4215,2,143.79576804796577,thu,FALSE,stayed,7.637806174513363
63ce4f130541096d1bd6fd85d025141fa36697d7,4874,4,95.46486258483007,sat,FALSE,stayed,7.347777449405276
bbc3895d678b31c8f949825e67fa055e97aa55f3,1332,2,161.26450845229624,thu,FALSE,stayed,NA
be316eb11ad2592d9ae3af3ec07dcb7659671978,4812,5,88.34234679349679,fri,FALSE,stayed,5.950709843982709
001f0b96be609a3b7e1752bb766cc859d4d4c6a3,2187,5,92.10992807708898,mon,FALSE,cancelled,NA
69b2ae3b9bf04f30c6af0e1bf2c6becafe8acc17,3153,4,106.09059193243742,sun,FALSE,stayed,NA
8217ba74e8bd2ce1e3a05e7d8fc32c711584c4a2,4528,2,140.72629957640913,fri,FALSE,stayed,6.642337586197042
b9728ed0bb07689edf193a1cc49ba2aa48e671f6,2671,4,93.23658014286897,sat,FALSE,cancelled,NA
77a6f0551bbbdd14aad81ab7c63120d71b6fd3b8,1663,1,189.3090553565553,sat,FALSE,cancelled,NA
a447388a4a9e74fecf26ac5028568ae07fd50ca4,1501,8,101.2511347414899,thu,FALSE,cancelled,NA
3aeec6efaf3a7f9aec53712b218d8af693b59620,4950,6,102.55212656932474,mon,FALSE,stayed,8.240418024231824
23532906a17c19e13dbb4ffe2e5cb82d694700f6,3056,9,75.79252689951899,thu,FALSE,stayed,NA
d0ac4f47110b0b81f971171d598b6460c5e4e082,2297,3,106.1791997058154,sat,FALSE,cancelled,NA
341cf63a2ab8d9c66eacb9eafee4304982d045c9,2415,6,100.14291164918352,wed,FALSE,stayed,7.91459211259502
5bfedbac2e1608719bd30a19b3917b8e318f69d6,4652,3,90.03277518486543,sat,FALSE,stayed,8.342947230667068
0999720c763f60a4f0f077af0fa490c8f01454a3,4131,3,104.50071674952906,sun,TRUE,stayed,8.28191120587472
6737fa4da5ebc7de9b7dba95cf0b3b9b463bd224,4484,3,113.42064947854043,sun,FALSE,stayed,7.902595629515763
17d4d44b8f19d13a089f0138d0c653b3888c5223,3371,2,130.60644510646952,fri,FALSE,cancelled,NA
d8f4975876c21af9f180f3b36cca635e02cd1611,2040,6,127.90500530182022,fri,FALSE,stayed,7.884397498033886
c8ffac0f2946b3467d74045d6e506d055bf8e5a5,1276,4,71.62346095234601,mon,FALSE,cancelled,NA
4ee2f5dbf67c8f287339225b285715ac53ba4154,4124,7,77.5169756723239,mon,TRUE,stayed,7.233996651970018
f0ad0b085d3cc36da7289ff40d6766ede2d9bce1,2118,4,94.53679123008855,fri,FALSE,stayed,7.292349931944072
2ee3533f865ed374dc37d5696f80f81e06babd73,1630,3,103.15751850799106,fri,FALSE,stayed,7.548233762663511
5fe82ac0732a91577708bf027e57984eb67efcd8,2127,2,86.09829064437886,wed,FALSE,cancelled,NA
e51980c14a26054f1546e86c2daed1dd7d6981dc,1801,6,104.1393909182612,sun,TRUE,stayed,8.453297010767482
98a8c802509faab9527e410bf93c58a7e2e64a11,3204,1,154.8789603936192,thu,FALSE,stayed,NA
460f8bd964368a9ad85677a4cd9419dcb1c432e4,4741,2,114.71434982658103,tue,FALSE,stayed,7.53308065962217
b024d9e92828dced7b054bf5717e7da17b5d9862,1416,5,109.01762926494258,sat,FALSE,stayed,NA
3ca517d549e9508974522a95130b47c480e751e0,4871,4,124.17055767943845,sun,FALSE,stayed,NA
4da1eca87dadfa239b851d4e01957d629b587648,3422,2,92.71529832578638,sun,FALSE,stayed,5.187983197981046
949ee199b4589e2fc25959521df1aac3f468d19b,2997,3,82.16936614278104,fri,FALSE,stayed,6.846239539706833
32d3c6d54e2e5895f4d966f26e565507cb5113a7,3317,7,85.48159037095678,sat,FALSE,cancelled,NA
7d5799391e327cce8f07249a9baf24cee9278fbe,1524,5,77.30512302419842,sat,FALSE,cancelled,NA
ed10a4d5f018c9b90c7630bc3fa6e4003111b644,5006,4,103.28120602046542,sat,FALSE,cancelled,NA
b546585207ae28d3f762e719759a67c8c387cf2a,1659,4,69.19163152505698,wed,FALSE,stayed,NA
4c09d3c8f7819749ebdc6f6ca594f79b84523ac6,2649,2,130.18586334452667,sat,FALSE,stayed,NA
03dbf17b6743dfdf344cb82e6a75ee56ea4f70a2,3761,3,93.64808210981525,wed,FALSE,stayed,7.8344646651382455
10983b2db8f5f7be98815fd09158907922a2ea61,3765,2,89.59190136348222,mon,FALSE,cancelled,NA
d279ab79569d07f55a7b2e908245db3ce69d13c4,2340,2,108.32759336682626,sat,FALSE,stayed,NA
12033b886278b9468cc5f1d7ec74f7cf9ccbd64d,2106,4,101.91517706274544,sat,FALSE,stayed,NA
8fe086b77e4c2be6b1d0926eace25c9aa2248180,3386,4,83.45373384230598,mon,FALSE,stayed,6.563717157343758
8642582b9e247107e71a83ab59eaa02648b8271d,1372,2,128.73919820302186,fri,FALSE,cancelled,NA
785a0232cdf085b55e19c0364e15d81ff9108933,2773,3,93.4718446786115,mon,FALSE,stayed,8.405521451684754
c9a71bd90c1d4163a968b899282b0b11cc53c6da,1749,7,95.81057655648436,sat,FALSE,stayed,6.380763682146263
eeec764e014b2efaed085e302e8e10cd7ad3efa7,1815,3,118.30964907773681,fri,FALSE,cancelled,NA
483e337c43441235052214fa315c9599434fb1a2,4471,1,87.97100713170754,sat,FALSE,stayed,NA
1b6da2f0406cbda8836e134f4dbbeaddd8a276cd,3257,5,100.67812210973356,sat,FALSE,stayed,NA
5473525d417f7220fd4bf859c41f5dbdfc3e07fd,1420,3,123.60555519714286,sun,FALSE,cancelled,NA
decf68bec774bcd82623be9258e91f6029c3e658,4653,1,169.65405560283784,wed,FALSE,stayed,7.964171462761506
e224060555bec7e55d425244ca54dc4bf445cf16,1683,7,96.42152585405005,sun,FALSE,stayed,7.471778332210803
af1161ef3ef6e69bfc8b6452c57b5a170355c866,4181,6,98.03534348500335,thu,FALSE,cancelled,NA
7775d51da959b6593341edfc5b646d97c86b7dff,4143,4,124.57998768049316,fri,FALSE,stayed,8.537817397203499
86cfe42cafe9d9e881b857d90e0746280a806b1c,2134,5,104.69107871488414,wed,FALSE,stayed,7.867031457734505
74ecd8f4491e13e068f04b0026cc6ee3d7746d2e,4668,7,91.57686818061276,sun,FALSE,cancelled,NA
319c32486ed22fff28780916308d654f291022f9,4447,4,113.07966001040788,fri,FALSE,cancelled,NA
58e72d9eb37826df4f9ea9575511f56f56a47bbc,3521,4,111.38212972319846,sat,FALSE,stayed,6.2724772255051775
109716a2490fe92716bea03ba4d8c9eee251f17e,3693,5,101.68712475380708,sun,FALSE,stayed,6.606009494569364
6e5014b889a02f57e1a815ecda3f370cef5840b9,4775,4,105.30913494727143,sat,FALSE,stayed,8.181555949954841
0aead705532ac3b7e56cf591465b3b6e81ae3f0c,2447,6,89.66842929875163,thu,FALSE,cancelled,NA
d175fb1c596b54faec1e009caadcf7fc0627df6d,1438,5,106.60047250840185,sat,FALSE,stayed,7.59828320236039
bbd123d6aafe8878e40c2dd714bb44bcb3fb35db,2061,2,89.90590033205841,fri,FALSE,stayed,NA
040145fc96cfa921ce9ef5b351c621485e852e97,1538,3,108.78723376302757,thu,FALSE,stayed,NA
24fe170fe63e890afc68de580457f1218dbfb107,3954,3,115.41664904342504,sat,FALSE,stayed,8.387032653487273
1a7c6d9d9f56263cdfc608b05e47e329a2938c45,4245,3,93.03694657665206,fri,FALSE,cancelled,NA
58fd1e71ff10dc3c8c102218d970939e41608145,5015,2,109.24883616537701,fri,FALSE,stayed,6.6682640589852005
3791071c4e1d5b0281bbc94cea58b5989842ea5e,1114,4,100.57748584471476,fri,FALSE,stayed,NA
612fe562d51c30d64b8dd6f92dcc0ef245e29b41,4343,4,98.87851771385027,sun,FALSE,stayed,NA
b945af92f876ccb1fa49b7b14ac6028198d39d8c,1465,5,90.59576427978506,fri,FALSE,stayed,5.96241217336908
2a8743587375106d1fb7b3a2da094f468256b183,2972,3,103.87667488889011,fri,FALSE,stayed,7.86248932901505
e0a912c6166a2a6c8d5ca88ce66175ce77564f23,1264,4,96.94958922153545,sat,FALSE,stayed,7.962588649967984
d2843e19b283de92322af6dea862383936a67389,4157,2,162.98335740038797,sun,FALSE,stayed,7.8315696570182665
a77a8124f2e09e6f8ccacee3a9275aa9f57a16c0,4402,3,130.74368638792114,mon,FALSE,cancelled,NA
a56be809aba432a5cc117da9b915e96eb539c2e4,4920,4,86.58416076738365,sat,FALSE,stayed,7.522003567692604
0bb1ec0742db4bf0340de5fefe632a848c635a9e,3768,2,125.54577673281176,fri,FALSE,stayed,7.252116175510554
e4e010ab5a7600ec0a02b6acf3e1aaaa09b64d27,3550,6,96.38911178453175,fri,FALSE,cancelled,NA
d86bb09249d645daa2b3a1a4b5d60294eece4ddf,3004,4,96.91788256994944,fri,FALSE,stayed,7.611740296714433
402f405504e6f0123daecfe9ee2f1d7c10a19343,1985,2,98.10460296718094,sat,FALSE,stayed,7.777381232433063
2c19d329ec4e29cc5cbdfa7e2db092ea7dc42f60,2755,2,94.27373042589944,fri,FALSE,stayed,8.36940556618309
c01fc1d367649fcd3f684c0fbe7288fe68e09330,1248,4,101.73105518317142,fri,FALSE,stayed,7.473076624889934
df859e8ec5d01b103446bd9816e71b4f6ed5565b,1398,2,143.1555142385941,thu,FALSE,stayed,8.64406306000689
381d6affa6a83bdec658502d690798247b0e65d3,1590,3,106.97344104180426,sat,FALSE,stayed,9.293021175983924
298137d392062dcc4bf057b9b0e3123f6d0567c3,3111,1,207.48028068908053,sat,FALSE,stayed,8.5651561480079
5b4e31193b022a5f9e459dba09ec2fc83277aa91,4439,4,114.35127037267411,sat,FALSE,cancelled,NA
5654c244ba1bfebdb3c8a9be310737046336383b,1337,6,85.75595778349408,wed,FALSE,stayed,6.535990824472613
09794ccbd4d012c46ea1bd5df0ca0f6bc333e90e,4326,2,140.62436438901355,sat,FALSE,stayed,6.56436245683293
3edd94aa9a352863d5276036d795e46eb71903b4,3712,4,102.42074433369805,wed,FALSE,cancelled,NA
a57536912a4de229d4fb4192504ee0e7a1a4975e,2975,3,106.72444791498401,sun,FALSE,stayed,8.240571663103829
4b14c8438a69a91229028f201ff5a74a784002c9,4033,4,117.30830990468466,fri,FALSE,stayed,NA
fce53b637100cc109293f3fc8e785791ecee7230,4325,4,114.3614525485892,sat,FALSE,stayed,NA
fd1786f17c1ce06cb56991d6e6717bfad30c8301,1476,2,113.48054383993413,fri,FALSE,stayed,8.3831911698
9466a4f46511cb6c91cb7b0c5af4a5eb17354c7b,3177,2,130.5865174878074,wed,FALSE,stayed,NA
79aa8555881543c7cc46c400f645c370697734d5,4133,4,98.16647817110538,sun,FALSE,stayed,4.160571172127178
7cdb06500f69399ba77132bcf0c05fd5f97dba43,3497,3,129.27188006614824,fri,FALSE,cancelled,NA
ee405344c81feb59b891229fa816cee40ed1fc13,3626,5,80.8666044477149,wed,FALSE,cancelled,NA
9f9b0fff124b9d709ffc7d39fab6810337b4e9b1,2724,2,114.04995595598176,sat,FALSE,stayed,8.364791529564426
381d6affa6a83bdec658502d690798247b0e65d3,2669,2,127.2813155163394,sun,FALSE,stayed,NA
5b8546a42de2230d0b00e73901f02ea4dfd0f83c,5013,4,110.20063684696235,sat,FALSE,cancelled,NA
345565bb793a18f2a14d5bbc8a1620bdf464dce5,4627,3,100.36142141885526,sat,FALSE,stayed,5.53853338076904
fd73dc6e21a5aa73e8a4b2efe116f397ea8c9d7d,4950,4,122.993496930122,tue,FALSE,stayed,NA
7d57c65ffb633af087960d637d5c4e2ec4a0eaf0,3731,3,121.51724723038684,tue,FALSE,stayed,7.6000850120356676
f5eb86f7b40c4fac57b20be5a12310d73fd704ba,3555,7,84.47750548743167,sun,TRUE,stayed,NA
42eec142f239476162ae74f618f7da533ee5871a,5004,3,103.86568462175404,sun,FALSE,cancelled,NA
26f0a74068700190f77fc2870a7b9aa1df4275e3,2938,2,93.93637580529592,wed,FALSE,cancelled,NA
fb2a2546f7cae166b120fc9c502a134fde3b2b8b,3352,4,102.22056174072483,fri,FALSE,cancelled,NA
78d6375c5313eba2f5a6b803bcfe59c5ef2532e6,3009,6,71.20050362391834,sat,FALSE,cancelled,NA
029584208694949e862b929cb0cb2aeaeb20365b,3681,6,96.30086536789605,sun,FALSE,stayed,7.516471706877288
79b8f9364dee5878b7d1163f53e90ee1805dd411,2571,3,86.34904607871601,sat,FALSE,cancelled,NA
c89f2aa8cf615dfcb3dfee48d1ee315275c3751f,3212,2,156.32698014964058,tue,FALSE,cancelled,NA
1e2c84f13afdd571f39a34235cc7c09a8620a602,3058,3,110.61098513118975,sat,FALSE,cancelled,NA
a07a0a8a9d8924b76e4186ff61f0e3429596703d,2867,8,97.90252612585167,tue,FALSE,cancelled,NA
fbd38ccde49e420394f1653a79d0ff74e2ad9773,2761,3,111.35289085573788,sun,FALSE,cancelled,NA
6cc7dfc4775d91109d607f69af85ddb9c1902368,1265,7,75.64418994048033,sun,FALSE,stayed,8.908292463160873
d316b546ba1caa15d9e218607d9588d58b31b954,3425,5,101.22006141681916,sat,FALSE,cancelled,NA
85de1cb51108ec0f0d6f3e331b34fa8eeac8e945,3757,2,145.0527055332653,sat,TRUE,stayed,8.546408530056606
1e19ae4edbfd80ae8278adf41c8df61959119eef,5058,3,104.79391581475723,thu,FALSE,stayed,NA
72ed0b1b8898b0398972ffe25557fb1a587bda86,4870,2,111.18256649631711,wed,FALSE,cancelled,NA
b01bf77f9d40364ab3c2b97e2744c109ece65ea5,4899,5,107.65539665505497,wed,FALSE,cancelled,NA
43ac6406761c4b161ab3d5c137b2e1c228ef187d,2670,2,114.71055700150805,thu,FALSE,cancelled,NA
7870d1c2eef6edd338084105da3352b555680fc6,1779,6,102.5759380524587,sun,FALSE,stayed,8.120565401842123
50e5c63b678ed10b8ca8f1f07dd7024f51ff3484,2389,1,151.06456674206296,mon,FALSE,cancelled,NA
1518bb0a9b66677155198c2cbeec2351049cbb09,3577,5,100.24078931191171,sun,FALSE,stayed,8.49450755811971
48711ed7519c4c7cd1dddf7deb53a475aa32ae7b,2669,4,103.17553202727548,fri,FALSE,stayed,7.775803029828182
bba3c38fabc126d257582537b5b8f250b0ceb14a,1889,2,151.1134485646748,thu,FALSE,stayed,7.437074827469724
1dae5956f77911d2132979b2fcde1417c15361ae,2675,5,73.8161358012729,thu,FALSE,stayed,4.689807765902328
14a31f19beea6fd68be9209dc534bd391caeb0cb,2803,3,96.16197190756647,fri,FALSE,stayed,8.296377695883093
